"Highwall_ID","State","Num_Segments","Rec_Status","Rec_Status_Yr","Earliest_Vis_Yr","First_Mined_Yr","Last_Mined_Yr","Max_Age","Min_Age","Mid_Age","Age_Uncertainty","Raw_Length","Length","Max_Top_Elevation","Min_Base_Elevation","Avg_Height","Min_Cost","Mid_Cost","Max_Cost","Lidar_Yr","Lidar_Project","All_Permit_IDs","Max_Slope","Mean_Slope","Med_Slope","Permit_ID","Permittee","Mine_Name","Avail_Bond","Full_Bond","Mine_Status","Bond_Status","Post_SMCRA"
1156,"West Virginia",4,"Unreclaimed",2024,2017,2018,2023,7,7,7,0,303.65010364,285.50901127,254.5705414,235.3097066,12.09193679925,97591.770075,146387.655112,195183.54017,2017,7,"[S502708]",62,50.04878049,50,"S502708","POWDERMILL PROCESSING, INC.","POWDERMILL BRANCH SURFACE MINE",0,0,"Forfeited","Forfeited",1
1157,"Kentucky",4,"Revegetated",2024,1995,1985,1998,40,29,34.5,5.5,388.67380533,370.6437661,349.4013875,324.800649,13.9955148575,134817.288952,202225.933403,269634.57788,2023,1,"[0985059, 2980001, 664077X]",61,51.54545455,51,"985059","KENERCO CORPORATION","",0,0,"Permit Released","Released",NA
1158,"Kentucky",1,"Revegetated",2024,1995,2006,2014,29,29,29,0,115.1451664,111.223389,398.8838195,368.3377044,30.54611506,169671.7321,254507.5982,339343.4642,2023,1,"[8805192]",68,60.33333333,61,"8805192","REVELATION ENERGY, LLC, BEING RECLAIMED BY INDEMNITY NATIONAL INSURANCE COMPANY","Aldridge Branch",1649600,1649600,"Surety Reclamation","Bonded",1
1161,"Virginia",2,"Revegetated",2024,1995,2003,2007,29,29,29,0,205.8871373,198.84887534,701.6991574,677.1090657,22.14533249,159711.68411,239567.5262,319423.3682,2016,9,"[1201874]",63,52.22222222,53,"1201874","PARAMONT COAL COMPANY VIRGINIA, LLC","STEELS FORK UPPER BANNER DEEP MINE (VICC #11)",0,0,"Released","Released",NA
1163,"Kentucky",2,"Revegetated",2024,2004,1986,2000,39,20,29.5,9.5,165.83045926,159.3820208,447.2037483,431.1769627,12.426218543,43361.98912,65042.98368,86723.97824,2023,1,"[8987124, 8980429, 8980433, 8980745, 8980925]",58,51.70833333,52,"8987124","MC MINING LLC","",385000,385000,"Reclamation Only","Bonded",NA
1166,"Virginia",6,"Revegetated",2024,1995,2003,2006,29,29,29,0,560.97413814,536.12909431,710.1925408,680.0279953,15.5671628083333,229609.95022,344414.92538,459219.90049,2016,9,"[1201874]",61,51.26785714,51,"1201874","PARAMONT COAL COMPANY VIRGINIA, LLC","STEELS FORK UPPER BANNER DEEP MINE (VICC #11)",0,0,"Released","Released",NA
1167,"Virginia",3,"Revegetated",2024,1998,1987,1990,38,26,32,6,270.04334752,255.48528247,590.1519775,563.3829209,20.5093612266667,188462.54075,282693.81115,376925.08146,2016,9,"[1600752]",66,52.12857143,51,"1600752","LAMBERT COAL COMPANY, INC.","JAKES BRANCH",0,0,"Released","Released",NA
1171,"Virginia",3,"Revegetated",2024,1998,2001,2013,26,26,26,0,328.246047,312.8050948,724.2886215,699.4079335,18.0642113033333,167517.06034,251275.5905,335034.12068,2016,9,"[1501867]",64,53.65151515,53,"1501867","PARAMONT COAL COMPANY VIRGINIA, LLC","DALE RIDGE DOCK",0,0,"Released","Released",NA
1172,"Virginia",7,"Revegetated",2024,2000,2003,2008,24,24,24,0,175.74838213,162.73277787,641.3277818,598.9511108,16.9525519832857,93419.595465,140129.393194,186839.190914,2016,9,"[1101669]",59,51.2,50,"1101669","A & G COAL CORPORATION","STRIP #6",0,0,"Released","Released",NA
1173,"Virginia",19,"Revegetated",2024,2000,2001,2011,24,24,24,0,992.94657315,936.05530155,725.1393842,685.676553,17.9106029632632,561045.164023,841567.7459235,1122090.328011,2016,9,"[1501867]",68,54.00497512,53,"1501867","PARAMONT COAL COMPANY VIRGINIA, LLC","DALE RIDGE DOCK",0,0,"Released","Released",NA
1176,"Virginia",22,"Revegetated",2024,2000,2001,2008,24,24,24,0,1572.61279685,1484.94084401,735.540852,685.2208004,15.2446551200909,762957.130021,1144435.695038,1525914.260034,2016,9,"[1501867]",71,52.19636364,52,"1501867","PARAMONT COAL COMPANY VIRGINIA, LLC","DALE RIDGE DOCK",0,0,"Released","Released",NA
1178,"Kentucky",3,"Revegetated",2024,1995,1987,1993,38,29,33.5,4.5,247.62819568,237.44853523,421.9492493,403.0450387,14.8664149333333,83273.86831,124910.80246,166547.73662,2023,1,"[264274X, 8980180, 8985507]",60,51.23809524,51,"8985507","REDBONE COAL COMPANY INC","REDBONE MINE",0,0,"Permit Released","Released",1
1181,"Kentucky",3,"Revegetated",2024,2004,2001,2006,24,20,22,2,258.61018828,245.59457393,412.9584652,397.9526466,13.38160819,72761.23164,109141.84748,145522.46331,2023,1,"[8800172]",59,50.18918919,51,"8800172","LCC KENTUCKY LLC","",0,0,"Permit Released","Released",1
1183,"Kentucky",3,"Unreclaimed",2024,2004,2001,2014,24,20,22,2,195.33166041,185.81401438,397.6977614,373.3021815,17.71097052,100202.92482,150304.38724,200405.84967,2023,1,"[8805195, 8807018, 8800276]",69,55.5,55.5,"8800276","LEXINGTON COAL COMPANY, LLC","",2814600,2814600,"Suspended","Bonded",1
1185,"Kentucky",2,"Unreclaimed",2024,2004,2001,2008,24,20,22,2,243.0146773,229.6067424,401.4418123,382.1683096,14.82813739,85836.05948,128754.08923,171672.11895,2023,1,"[8805195, 8800172, 8807018, 8807047]",59,51.33333333,52,"8807047","LEXINGTON COAL COMPANY, LLC","",381500,381500,"Suspended","Bonded",1
1186,"Virginia",2,"Unreclaimed",2024,1998,2018,2021,26,26,26,0,127.34730646,116.66734697,580.3342724,564.4392965,13.811875125,39801.303395,59701.9551,79602.6068,2016,9,"[1102121]",59,51.38888889,52,"1102121","KEN ENERGY CORPORATION","DAVIS NO. 1 MINE",438000,438000,"ACT/NOT PRDCNG","Bonded",1
1188,"Kentucky",4,"Unreclaimed",2024,2004,2001,2014,24,20,22,2,302.47541879,291.29529635,407.279541,367.8020591,16.682139306,141496.230631,212244.345956,282992.461251,2023,1,"[8805195, 8807018, 8807047, 8800276]",67,52.40425532,51,"8807047","LEXINGTON COAL COMPANY, LLC","",381500,381500,"Suspended","Bonded",1
1189,"Kentucky",3,"Revegetated",2019,2004,2001,2010,24,15,19.5,4.5,293.55721692,281.5369489,419.2717517,388.1838244,19.90515456,183922.82268,275884.23404,367845.64542,2023,1,"[8800172]",63,52.70491803,52,"8800172","LCC KENTUCKY LLC","",0,0,"Permit Released","Released",1
1191,"Kentucky",3,"Revegetated",2024,2004,2001,2008,24,20,22,2,231.21774976,219.97710054,392.1423851,370.6988308,17.6460658566667,119756.29555,179634.44331,239512.59105,2023,1,"[8800174, 8805195, 8800276]",63,53.17142857,54,"8800276","LEXINGTON COAL COMPANY, LLC","",2814600,2814600,"Suspended","Bonded",1
1192,"Kentucky",17,"Unreclaimed",2024,2019,2016,2023,9,5,7,2,782.8442972,738.84555859,429.7564392,387.1972351,14.5598441024118,277850.205515,416775.308296,555700.411029,2023,1,"[8980846, 8980834]",61,51.53191489,51,"8980846","CAMBRIAN COAL LLC","Red Creek Mine",521000,521000,"Reclamation Only","Bonded",1
1193,"Kentucky",5,"Revegetated",2024,2004,2001,2011,24,20,22,2,393.98202382,379.18931993,398.1202461,365.4569151,22.377826466,307661.87766,461492.81643,615323.7553,2023,1,"[8800174, 8805195, 8800171, 8800276]",68,55.22727273,54.5,"8800276","LEXINGTON COAL COMPANY, LLC","",2814600,2814600,"Suspended","Bonded",1
1194,"Kentucky",4,"Unreclaimed",2024,2019,2019,2023,6,5,5.5,0.5,385.77133676,367.35279087,387.4294571,362.0909634,12.59900734725,94612.499047,141918.74858,189224.9981,2023,1,"[8980846]",59,52.10526316,52,"8980846","CAMBRIAN COAL LLC","Red Creek Mine",521000,521000,"Reclamation Only","Bonded",1
1195,"Kentucky",2,"Revegetated",2024,2004,2001,2004,24,20,22,2,188.31751729,181.0341245,387.5424993,370.9598184,15.17045726,68147.09075,102220.63614,136294.18151,2023,1,"[8800174, 8805195]",58,50.96774194,51,"8805195","REVELATION ENERGY, LLC, BEING RECLAIMED BY INDEMNITY NATIONAL INSURANCE COMPANY","Van Lear Mine",0,0,"Permit Released","Released",1
1197,"Virginia",4,"Revegetated",2024,1998,1996,2004,29,26,27.5,1.5,217.96669812,203.91583758,680.9205322,659.8945156,12.51689317925,75010.539718,112515.809557,150021.079418,2016,9,"[1102218]",67,50.16666667,51,"1102218","PARAMONT CONTURA, LLC","TRACE FORK #3 MINE",0,0,"Released","Released",NA
1199,"Kentucky",3,"Revegetated",2019,1995,1991,2008,34,24,29,5,328.1390566,313.1316326,475.4074015,447.0739162,19.1970441233333,194390.97642,291586.46464,388781.9529,2023,1,"[8980519, 8980521]",65,53.92727273,53,"8980519","HNR MINING INC","BRUSHY FORK",0,0,"Permit Released","Released",1
1201,"Kentucky",3,"Unreclaimed",2024,2004,1990,2023,35,20,27.5,7.5,319.49482871,307.33818558,280.4301331,247.8562496,20.87036906,246429.84957,369644.77441,492859.69917,2023,1,"[8807017, 8807046, 8800276]",64,51.45614035,52,"8807046","LEXINGTON COAL COMPANY, LLC","",282500,282500,"Suspended","Bonded",1
1203,"Kentucky",4,"Revegetated",2019,1995,1993,2004,32,24,28,4,372.7570299,360.63217826,475.8237067,450.6944335,19.7508014,232208.5841,348312.87618,464417.16828,2023,1,"[8980519]",64,53.79166667,55,"8980519","HNR MINING INC","BRUSHY FORK",0,0,"Permit Released","Released",1
1204,"Kentucky",2,"Unreclaimed",2024,2004,2001,2023,24,20,22,2,190.6250939,181.39849024,418.9106158,403.3207615,15.456319935,70845.98722,106268.98084,141691.97445,2023,1,"[8980856]",62,51.42105263,50,"8980856","LANDMARK MINING COMPANY INC","",713200,713200,"Coal Market Deferment","Bonded",NA
1206,"Kentucky",4,"Unreclaimed",2024,2013,1991,2023,34,11,22.5,11.5,170.48369819,164.18123983,429.3938779,409.0143738,12.13711353625,64625.587719,96938.381587,129251.175457,2023,1,"[272772X, 323274X, 8980807]",59,51.05,51.5,"8980807","CAMBRIAN COAL LLC","Wolfpen Mine",3795300,3795300,"Reclamation Only","Bonded",1
1216,"Kentucky",3,"Unreclaimed",2024,2010,2010,2023,15,14,14.5,0.5,180.97859846,170.94768117,474.9352489,445.1338311,21.0216303366667,114683.77882,172025.66823,229367.55764,2023,1,"[8980807]",65,50.325,50,"8980807","CAMBRIAN COAL LLC","Wolfpen Mine",3795300,3795300,"Reclamation Only","Bonded",1
1217,"Kentucky",2,"Revegetated",2024,2008,1998,2009,27,16,21.5,5.5,144.88751918,136.53243562,302.1742976,287.8413048,11.829727628,38938.175311,58407.262971,77876.35062,2023,1,"[8980620]",59,49.90909091,49.5,"8980620","CAMBRIAN COAL LLC","Bevins Fork",2760900,2760900,"Reclamation Only","Bonded",1
1219,"Kentucky",3,"Unreclaimed",2024,2013,2010,2023,15,11,13,2,168.70619914,155.25810078,446.773974,431.5602524,7.08594725366667,21632.5489102,32448.82336,43265.09781,2023,1,"[8980807]",60,50.28125,52,"8980807","CAMBRIAN COAL LLC","Wolfpen Mine",3795300,3795300,"Reclamation Only","Bonded",1
1220,"Kentucky",12,"Unreclaimed",2024,2013,2011,2021,14,11,12.5,1.5,1160.53053802,1107.25388803,429.9508848,370.7432022,16.60453790925,599038.856613,898558.284944,1198077.713286,2023,1,"[8987138, 8980807]",67,54.11111111,54,"8980807","CAMBRIAN COAL LLC","Wolfpen Mine",3795300,3795300,"Reclamation Only","Bonded",1
1222,"Kentucky",6,"Unreclaimed",2024,2016,2015,2022,10,8,9,1,248.05073228,234.84251829,417.5811174,382.9306641,14.0320557276667,67989.859219,101984.788849,135979.718456,2023,1,"[8987138, 8980807]",63,51.33333333,50,"8980807","CAMBRIAN COAL LLC","Wolfpen Mine",3795300,3795300,"Reclamation Only","Bonded",1
1223,"Kentucky",3,"Unreclaimed",2024,2004,1995,2023,30,20,25,5,198.73656214,190.65210177,325.1144519,287.7191109,25.57472761,255849.22066,383773.83106,511698.44131,2023,1,"[8807017, 8800170, 8807046]",68,54.84444444,55,"8807046","LEXINGTON COAL COMPANY, LLC","",282500,282500,"Suspended","Bonded",1
1224,"Kentucky",1,"Unreclaimed",2024,2023,2020,2023,5,1,3,2,127.0660816,120.5724202,302.5639426,286.6835029,15.88043966,49713.5097,74570.26455,99427.0194,2023,1,"[8800278]",60,50.1,50,"8800278","LEXINGTON COAL COMPANY, LLC","",2023600,2023600,"Suspended","Bonded",1
1228,"Kentucky",4,"Revegetated",2024,1995,1985,2016,40,29,34.5,5.5,368.99265924,346.38775598,312.8564938,287.0750521,14.32344644925,123873.36239,185810.04357,247746.72478,2023,1,"[8805111, 8808025]",62,50.5,50,"8805111","TOPTIKI COAL CORPORATION","",0,0,"Permit Released","Released",1
1233,"Virginia",1,"Revegetated",2024,1995,1985,1986,40,29,34.5,5.5,123.3098347,118.1741205,646.7996808,630.4337586,16.36592221,51749.33184,77623.99776,103498.6637,2016,9,"[1100616, 1102192]",60,53.68181818,55,"1102192","PARAMONT CONTURA, LLC","DRY FORK",0,0,"Released","Released",NA
1236,"Kentucky",3,"Unreclaimed",2019,2004,2001,2020,24,15,19.5,4.5,278.43580776,268.06807293,526.7069972,507.6998329,17.3212274733333,134835.18868,202252.78302,269670.37736,2023,1,"[8980819, 8980618, 8980619]",64,50.93023256,50,"8980819","CAMBRIAN COAL LLC","Powell Hollow",1191400,1191400,"Reclamation Only","Bonded",1
1237,"Virginia",1,"Revegetated",2024,1998,1985,1985,40,26,33,7,99.17165754,91.36483554,640.3141046,622.4444609,17.86964373,47699.32872,71548.99309,95398.65745,2016,9,"[1100004, 1102192]",61,54.88235294,55,"1102192","PARAMONT CONTURA, LLC","DRY FORK",0,0,"Released","Released",NA
1238,"Virginia",2,"Revegetated",2024,1998,1984,2003,41,26,33.5,7.5,163.26977998,154.48036272,635.6308054,622.4661493,11.833743805,35465.72092,53198.58139,70931.44186,2016,9,"[1100004, 1102192]",58,51.2173913,50,"1102192","PARAMONT CONTURA, LLC","DRY FORK",0,0,"Released","Released",NA
1244,"Virginia",2,"Revegetated",2023,2005,2004,2008,21,18,19.5,1.5,74.27895645,68.03798358,783.5721541,763.2254639,17.185250485,35417.878426,53126.81763,70835.75684,2016,9,"[1601872]",61,52.4375,52,"1601872","PARAMONT COAL COMPANY VIRGINIA, LLC","LAWSON HOLLOW SURFACE/DEEP MINE",0,0,"Released","Released",NA
1245,"Kentucky",2,"Unreclaimed",2024,2019,2015,2023,10,5,7.5,2.5,162.34730325,155.04861133,458.0092383,446.466167,10.01569714,25444.95415,38167.43122,50889.90829,2023,1,"[8980819]",61,49.80555556,50.5,"8980819","CAMBRIAN COAL LLC","Powell Hollow",1191400,1191400,"Reclamation Only","Bonded",1
1251,"Kentucky",9,"Unreclaimed",2024,2008,2006,2023,19,16,17.5,1.5,632.72643325,602.55610452,490.1520631,442.1666094,14.6813594153333,313263.760387,469895.640674,626527.52089,2023,1,"[8980884, 8980414]",66,50.69642857,50,"8980884","KENTUCKY FUEL CORPORATION","Bevins Branch Surface Mine",5002800,5002800,"Surety Reclamation","Bonded",1
1254,"Virginia",5,"Unreclaimed",2023,2005,2006,2023,19,18,18.5,0.5,408.19416203,393.64363039,676.8129883,629.4078573,24.691158266,421605.3773,632408.06609,843210.75474,2016,9,"[1102354]",70,52.46551724,50,"1102354","BIG D ENTERPRISES, INC.","CARICO RIDGE HIGHWALL MINE",156000,156000,"ACTIVE","Bonded",1
1259,"Virginia",3,"Revegetated",2023,1998,1998,2002,27,25,26,1,322.87447886,308.17477428,794.8777611,757.6318665,20.3991006166667,225510.57081,338265.85624,451021.14162,2016,9,"[1401520]",64,52.97560976,52,"1401520","COASTAL COAL COMPANY, LLC","SANDY RIDGE UPPER BANNER MINE",0,0,"Released","Released",NA
1262,"Kentucky",2,"Unreclaimed",2024,1995,1984,2002,41,29,35,6,174.81199685,169.11586187,356.4262019,334.0520002,19.44232558,106437.794,159656.69103,212875.588,2023,1,"[8320068]",66,53.08108108,53,"8320068","D & J COAL COMPANY LLC","D & J Coal Company, LLC.",0,0,"Permit Released","Released",1
1265,"Kentucky",3,"Unreclaimed",2025,2022,2022,2023,3,3,3,0,157.39646166,149.05324461,317.3346803,293.431015,10.693871898,28137.468103,42206.202154,56274.93621,2023,1,"[8984450]",60,51.86666667,52,"8984450","WELLMORE COAL CORPORATION DBA THE BLACK DIAMOND CO","",198500,198500,"Actively Producing","Bonded",0
1270,"Kentucky",9,"Unreclaimed",2015,1995,1992,2000,33,20,26.5,6.5,736.31755321,704.5035186,472.7809143,445.0782234,16.1838216215556,358720.82458,538081.236879,717441.649139,2023,1,"[2985339, 8980649, 8980652, 8984176]",64,52.13609467,52,"8980652","AEP KENTUCKY COAL LLC","",0,0,"Permit Released","Released",1
1271,"Virginia",7,"Revegetated",2023,1998,2012,2020,25,25,25,0,433.68128429,410.79147019,675.0868584,641.9133489,18.3093428361429,302343.351134,453515.026693,604686.702277,2016,9,"[1102050]",63,51.74257426,52,"1102050","CALIBER ENERGY, INC.","COON BRANCH SURFACE/AUGER MINE",0,0,"Released","Released",NA
1272,"Virginia",2,"Revegetated",2023,2003,2003,2008,22,20,21,1,92.17399224,87.16951706,677.8492025,658.8193689,13.345650365,22225.623224,33338.43483,44451.24645,2016,9,"[1102049]",60,52.82352941,52,"1102049","THE BANNER COMPANY","COON BRANCH RECLAMATION AREA",0,0,"Released","Released",NA
1274,"Virginia",3,"Revegetated",2023,1998,1990,1990,35,25,30,5,200.86660452,188.59381231,818.3351655,795.9683838,11.9244650476667,52781.895314,79172.842955,105563.790617,2016,9,"[1100251]",58,50.61538462,50,"1100251","FREEMAN FUEL CO.","",0,0,"Released","Released",NA
1275,"Kentucky",3,"Unreclaimed",2015,1995,1993,2007,32,20,26,6,305.23393552,287.67988386,470.657655,446.1617367,22.40345278,238737.34319,358106.0148,477474.6863,2023,1,"[8980652]",66,53.4625,53.5,"8980652","AEP KENTUCKY COAL LLC","",0,0,"Permit Released","Released",1
1276,"Virginia",1,"Revegetated",2023,1998,1994,1996,31,25,28,3,96.97662413,93.19817715,508.0936731,484.4015839,23.69208925,85529.4227,128294.1341,171058.8454,2016,9,"[1601035, 1601891]",63,54.66666667,55,"1601035","C. & K. COAL COMPANY, INC.","FROG POND",0,0,"Released","Released",NA
1282,"Virginia",2,"Revegetated",2023,2003,2001,2004,24,20,22,2,152.603984,138.88439917,687.1099199,671.70408,12.459658573,37166.07622,55749.11434,74332.15246,2016,9,"[1501702]",58,51.95,52.5,"1501702","THE BANNER COMPANY","BANNER #2 STRIP",1227600,1227600,"TEMP CESSATION","Bonded",1
1283,"Virginia",2,"Revegetated",2023,2003,2001,2004,24,20,22,2,222.7745879,207.4698795,698.9312667,676.3258846,13.349732675,62381.27379,93571.91068,124762.54758,2016,9,"[1501702]",59,51.36111111,51.5,"1501702","THE BANNER COMPANY","BANNER #2 STRIP",1227600,1227600,"TEMP CESSATION","Bonded",1
1284,"Virginia",1,"Revegetated",2023,2003,2001,2003,24,20,22,2,94.1544562,88.84921622,689.6847782,678.8296076,10.85517061,17117.02602,25675.53903,34234.05203,2016,9,"[1501702]",58,51.72727273,51,"1501702","THE BANNER COMPANY","BANNER #2 STRIP",1227600,1227600,"TEMP CESSATION","Bonded",1
1285,"Virginia",6,"Revegetated",2023,2003,2002,2015,23,20,21.5,1.5,385.83763481,369.48893258,724.3936693,698.3829931,17.015692825,228774.087605,343161.131412,457548.17512,2016,9,"[1501702, 1501702]",63,52,53,"1501702","THE BANNER COMPANY","BANNER #2 STRIP",1227600,1227600,"TEMP CESSATION","Bonded",1
1286,"Virginia",4,"Revegetated",2023,2003,2003,2011,22,20,21,1,269.84690196,254.94147142,686.4424079,667.2004669,12.41956462825,93947.5949067,140921.392372,187895.189819,2016,9,"[1501702]",59,49.82,50,"1501702","THE BANNER COMPANY","BANNER #2 STRIP",1227600,1227600,"TEMP CESSATION","Bonded",1
1289,"Virginia",5,"Revegetated",2023,2003,1998,1999,27,20,23.5,3.5,501.8540208,467.85230491,696.6289389,666.0567627,16.701555012,229249.29284,343873.93926,458498.58573,2016,9,"[2398, 1101599]",66,51.74257426,51,"2398","Maco Coal, Inc.","",0,0,"Revoked","Forfeited",0
1292,"Virginia",1,"Revegetated",2023,1998,1988,1998,37,25,31,6,66.90976722,63.57906121,674.1948785,658.9368896,15.25798883,24199.70649,36299.55974,48399.41299,2016,9,"[1100918]",59,51.45454545,51,"1100918","THE BANNER COMPANY","HOKIE MINING #3",0,0,"Released","Released",NA
1296,"Virginia",2,"Revegetated",2023,1998,1983,1990,42,25,33.5,8.5,183.71129355,171.30260901,696.8617983,674.1221649,18.8012618,104354.85772,156532.2866,208709.7154,2016,9,"[2398, 1601028]",65,49.48684211,50,"2398","Maco Coal, Inc.","",0,0,"Revoked","Forfeited",0
1297,"Virginia",2,"Revegetated",2023,1998,1983,1988,42,25,33.5,8.5,201.9510771,189.12755045,685.8160313,666.2277451,15.408551935,74648.43434,111972.65151,149296.86868,2016,9,"[2398, 1601028]",59,50.03448276,51,"2398","Maco Coal, Inc.","",0,0,"Revoked","Forfeited",0
1306,"Virginia",2,"Revegetated",2023,1998,2004,2008,25,25,25,0,160.70232981,155.28149119,700.8847475,677.1151534,21.19382353,120392.86454,180589.29676,240785.72908,2016,9,"[1101779]",62,52.59574468,53,"1101779","THE BANNER COMPANY","HONEY BRANCH REMINING PERMIT",0,0,"Released","Released",NA
1307,"Virginia",2,"Revegetated",2023,1998,2004,2006,25,25,25,0,69.74953836,64.3461134,700.5162354,680.9299501,17.46476761,36207.848604,54311.772896,72415.6972,2016,9,"[1101779]",61,53.53846154,54,"1101779","THE BANNER COMPANY","HONEY BRANCH REMINING PERMIT",0,0,"Released","Released",NA
1308,"Virginia",6,"Revegetated",2023,2003,2003,2008,22,20,21,1,428.50434792,408.11898404,701.3756298,673.4223229,14.9783013285,224527.543091,336791.314636,449055.086132,2016,9,"[1101779]",62,51.75,53,"1101779","THE BANNER COMPANY","HONEY BRANCH REMINING PERMIT",0,0,"Released","Released",NA
1311,"Virginia",1,"Revegetated",2023,1998,2003,2007,25,25,25,0,131.6525489,125.6128419,689.5932676,674.328839,15.26442862,47851.60935,71777.41403,95703.2187,2016,9,"[1101779]",61,53.28571429,54,"1101779","THE BANNER COMPANY","HONEY BRANCH REMINING PERMIT",0,0,"Released","Released",NA
1315,"Virginia",7,"Unreclaimed",2023,1998,1983,2007,42,25,33.5,8.5,496.06356568,462.30243179,701.6898804,665.8018192,14.2171947597143,206520.363957,309780.546,413040.728024,2016,9,"[1101740]",63,51.28461538,52,"1101740","A & G COAL CORPORATION","STRIP #9",0,0,"Released","Released",NA
1321,"Kentucky",4,"Unreclaimed",2024,1995,2007,2014,29,29,29,0,373.58269559,352.38622541,529.060016,512.5677422,13.871250025,109957.45692,164936.18538,219914.91385,2023,1,"[8980980, 8984687]",61,50.74358974,51,"8984687","CLINTWOOD JOD, LLC","",306600,306600,"Active Temporary Cessation","Bonded",NA
1326,"Virginia",1,"Revegetated",2023,1998,2003,2004,25,25,25,0,79.5380169,77.30289398,646.8099341,626.0900222,20.71991194,54259.14752,81388.72128,108518.295,2016,9,"[1101740]",65,53.69230769,52,"1101740","A & G COAL CORPORATION","STRIP #9",0,0,"Released","Released",NA
1327,"Virginia",5,"Revegetated",2023,1998,2001,2008,25,25,25,0,468.94697061,450.9995352,646.2104341,624.5575351,16.33664621,200686.70831,301030.06244,401373.41659,2016,9,"[1100349, 1101740]",62,50.07608696,50,"1101740","A & G COAL CORPORATION","STRIP #9",0,0,"Released","Released",NA
1329,"Kentucky",2,"Revegetated",2024,2004,2001,2007,24,20,22,2,150.89086122,140.01301639,553.6757805,536.6784257,14.612325115,48871.75735,73307.63602,97743.5147,2023,1,"[8984253]",61,52.24137931,52,"8984253","LCC KENTUCKY LLC","",0,0,"Permit Released","Released",1
1331,"West Virginia",3,"Unreclaimed",2024,2019,2017,2023,8,5,6.5,1.5,222.81184035,211.75946328,406.6652783,376.5449524,16.181553807,169481.9556449,254222.933367,338963.91119,2018,6,"[S500802, S500802]",60,50.12765957,50,"S500802","COAL-MAC LLC","TAYWOOD WEST SURFACE MINE",171600,171600,"AM-Active, Moving Coal","Bonded",1
1335,"Kentucky",3,"Revegetated",2015,1995,1987,1991,38,20,29,9,254.4904046,242.35202371,532.5507886,513.0493774,16.7782503766667,113807.07249,170710.60872,227614.14495,2023,1,"[8980165]",63,51.67307692,52,"8980165","REDBONE COAL COMPANY INC","",0,0,"Permit Released","Released",1
1344,"Virginia",1,"Revegetated",2023,1998,2003,2004,25,25,25,0,125.2246303,120.2682284,658.5806043,642.9137978,15.66680645,48262.88428,72394.32641,96525.76855,2016,9,"[1101812]",59,51,53,"1101812","LAMBERT COAL COMPANY, INC.","BIRD STRIP & AUGER",0,0,"Released","Released",NA
1345,"Kentucky",2,"Revegetated",2024,2004,1998,2007,27,20,23.5,3.5,196.38251302,185.72547424,418.5673956,403.171637,13.24697753,54312.48543,81468.72815,108624.97088,2023,1,"[8981082, 8989075]",58,50.23333333,51,"8981082","CLINTWOOD JOD, LLC","",403000,403000,"Reclamation Only","Bonded",NA
1348,"Virginia",1,"Unreclaimed",2023,1998,2006,2011,25,25,25,0,95.58842885,90.48119912,565.5613158,549.3036061,16.25770971,39100.15503,58650.23254,78200.31006,2016,9,"[1100751, 1101445]",59,51,52,"1101445","CLINCHFIELD COAL COMPANY","COBRA PIT #1",0,0,"Released","Released",NA
1359,"Virginia",2,"Revegetated",2023,1995,2001,2002,28,28,28,0,246.1845115,235.9059904,469.4414027,450.0711095,14.31112574,80280.87294,120421.30942,160561.74584,2023,1,"[1101720]",60,50.26086957,50.5,"1101720","CORBIN MINING, LLC","TILLEY BRANCH MINE",0,0,"Released","Released",NA
1361,"Virginia",1,"Revegetated",2023,1995,2001,2002,28,28,28,0,126.7940942,118.6707107,466.8131441,450.6955164,16.11762773,50401.93236,75602.89854,100803.8647,2019,3,"[1101720]",59,51.94444444,52,"1101720","CORBIN MINING, LLC","TILLEY BRANCH MINE",0,0,"Released","Released",NA
1363,"Kentucky",4,"Unreclaimed",2024,2019,2017,2023,8,5,6.5,1.5,234.61106168,223.98150629,459.833433,438.6915391,12.759752995,117439.7910435,176159.686515,234879.582073,2023,1,"[8981077]",59,51.26,52,"8981077","CLINTWOOD JOD, LLC","",1643000,1643000,"Active Operations","Bonded",NA
1366,"West Virginia",2,"Unreclaimed",2024,2008,2008,2017,17,16,16.5,0.5,157.56687683,153.1510773,474.4245148,453.9979351,17.385282895,75787.77584,113681.66376,151575.55168,2018,6,"[S500905]",61,51.625,51,"S500905","COAL-MAC LLC","MT-500 SURFACE MINE",302160,302160,"IA-Approved inactive Status","Bonded",1
1367,"Kentucky",2,"Unreclaimed",2024,2008,2007,2011,18,16,17,1,200.18121153,192.56654547,606.6891424,586.9035012,17.56276379,97273.44089,145910.16133,194546.88174,2023,1,"[8981091]",61,53.18518519,56,"8981091","CLINTWOOD JOD, LLC","",339000,339000,"Active Operations","Bonded",NA
1368,"Kentucky",6,"Unreclaimed",2024,2019,2018,2023,7,5,6,1,339.62562309,328.66065221,592.9320679,565.8154215,13.0221333493333,98620.6149695,147930.922449,197241.229949,2023,1,"[8981077]",58,50.75510204,51,"8981077","CLINTWOOD JOD, LLC","",1643000,1643000,"Active Operations","Bonded",NA
